,AMZN,GME,GOOG,JPM,SPY,XOM
2006-06-26,1.839,3.125,,26.3876,89.519,32.5741
2006-06-27,1.824,3.0955,,25.9679,88.7455,33.0338
2006-06-28,1.835,3.1258,,26.2414,89.3471,33.8478
2006-06-29,1.926,3.2958,,27.1379,91.152,34.5401
2006-06-30,1.934,3.5348,,26.7055,91.1233,33.9752
2006-07-03,1.93,3.3472,,27.4812,91.5316,34.4183
2006-07-05,1.856,3.2689,,27.1863,91.0088,34.6398
2006-07-06,1.84,3.3,,27.2119,91.2738,35.1493
2006-07-07,1.805,3.2049,,27.1863,90.6793,34.8004
2006-07-10,1.789,3.1149,,27.2953,90.8512,34.9111
2006-07-11,1.783,3.141,,27.4812,91.2523,35.4317
2006-07-12,1.732,3.1064,,27.0837,90.2782,35.4262
2006-07-13,1.687,3.311,,26.5324,88.81,35.4815
2006-07-14,1.646,3.2773,,26.2119,88.4662,35.9412
2006-07-17,1.684,3.1704,,26.1093,88.3373,35.4428
2006-07-18,1.675,3.3194,,26.0965,88.7885,35.7806
2006-07-19,1.724,3.4439,,27.5965,90.0204,35.8083
2006-07-20,1.709,3.2714,,27.5517,89.4044,35.5812
2006-07-21,1.66,3.1872,,27.6607,88.7742,35.404
2006-07-24,1.716,3.2891,,28.3337,90.3928,36.1959
2006-07-25,1.68,3.3892,,28.6094,90.7151,36.4064
2006-07-26,1.313,3.4389,,28.6222,90.8369,36.8826
2006-07-27,1.328,3.438,,28.6543,90.7509,36.8106
2006-07-28,1.359,3.5533,,29.1543,91.6605,37.1041
2006-07-31,1.345,3.502,,29.244,91.5674,37.514
2006-08-01,1.316,3.4061,,29.1735,91.1162,37.7576
2006-08-02,1.305,3.6114,,29.1607,91.7321,37.9238
2006-08-03,1.335,3.7377,,29.2697,91.9756,37.8628
2006-08-04,1.365,3.7284,,28.9235,91.8181,38.0401
2006-08-07,1.339,3.7621,,29.0196,91.639,38.3391
2006-08-08,1.318,3.7326,,28.8402,91.2523,38.3613
2006-08-09,1.311,3.6855,,28.4299,90.9443,38.3723
2006-08-10,1.325,3.7503,,28.2376,91.2236,38.5782
2006-08-11,1.304,3.9094,,28.1607,90.9658,38.7952
2006-08-14,1.327,3.8807,,28.135,91.0374,38.5281
2006-08-15,1.389,3.8976,,28.8722,92.126,38.2165
2006-08-16,1.398,3.9556,,29.1479,92.9568,37.5934
2006-08-17,1.455,3.805,,29.1414,93.1287,37.8772
2006-08-18,1.456,3.7393,,29.3017,93.6014,38.4447
2006-08-21,1.406,3.6249,,29.1414,93.2004,38.8508
2006-08-22,1.419,3.6703,,29.0709,93.1932,39.0622
2006-08-23,1.407,3.6729,,29.1799,92.9354,38.7395
2006-08-24,1.398,3.5542,,29.2825,92.8566,39.346
2006-08-25,1.402,3.5231,,29.1799,92.9712,39.1846
2006-08-28,1.446,3.5828,,29.5004,93.4152,39.001
2006-08-29,1.476,3.6283,,29.4684,93.5227,38.6171
2006-08-30,1.534,3.6695,,29.3145,93.5799,37.9996
2006-08-31,1.541,3.6762,,29.2697,93.5656,37.6491
2006-09-01,1.588,3.6409,,29.3145,94.1243,37.8883
2006-09-05,1.612,3.7183,,29.3594,94.3033,38.0997
2006-09-06,1.54,3.6745,,29.4107,93.4725,37.3764
2006-09-07,1.487,3.6771,,28.9748,93.0428,37.6602
2006-09-08,1.526,3.7663,,29.0132,93.3078,37.1706
2006-09-11,1.539,3.8378,,29.0966,93.4009,36.1302
2006-09-12,1.586,3.9792,,29.494,94.3176,35.9967
2006-09-13,1.584,4.0356,,29.744,94.6972,36.3639
2006-09-14,1.583,3.9708,,29.8081,94.7044,36.0022
2006-09-15,1.626,4.0104,,30.0966,94.9269,35.9688
2006-09-18,1.604,4.0524,,29.8594,95.0564,36.8868
2006-09-19,1.579,4.0373,,30.0004,94.819,36.4417
2006-09-20,1.606,4.0709,,30.2697,95.3225,35.6684
2006-09-21,1.511,4.1113,,30.0068,94.8622,36.0412
2006-09-22,1.542,3.9666,,30.0133,94.5744,36.1135
2006-09-25,1.59,4.0381,,30.0709,95.301,36.1969
2006-09-26,1.625,4.0608,,30.0645,96.0923,36.9592
2006-09-27,1.616,3.9733,,30.0261,96.2074,37.3486
2006-09-28,1.592,3.9253,,30.2248,96.1714,37.5322
2006-09-29,1.606,3.895,,30.103,96.0923,37.3319
2006-10-02,1.544,3.8807,,30.0453,95.7326,37.2763
2006-10-03,1.585,3.9826,,30.6094,95.934,36.3917
2006-10-04,1.638,4.0381,,30.6611,97.0562,37.0593
2006-10-05,1.666,4.0592,,30.6094,97.2432,37.4543
2006-10-06,1.63,4.007,,30.2543,97.1209,37.5656
2006-10-09,1.669,4.044,,30.4157,97.1785,37.0259
2006-10-10,1.631,4.039,,30.6869,97.308,37.3876
2006-10-11,1.645,4.1282,,30.7579,97.1929,37.0148
2006-10-12,1.677,4.2309,,31.1582,98.0345,37.6379
2006-10-13,1.666,4.3529,,31.0936,98.2863,38.0552
2006-10-16,1.63,4.3563,,30.816,98.4374,38.8508
2006-10-17,1.624,4.3049,,30.9839,98.1281,38.6171
2006-10-18,1.616,4.2906,,30.4803,98.2575,38.4836
2006-10-19,1.627,4.315,,30.2608,98.4158,38.7952
2006-10-20,1.629,4.3133,,30.4222,98.4374,38.695
2006-10-23,1.644,4.384,,30.5965,98.8906,38.9009
2006-10-24,1.682,4.2839,,30.4351,99.1855,38.8842
2006-10-25,1.884,4.1812,,30.519,99.5236,39.5073
2006-10-26,1.915,4.3394,,30.8418,99.8329,39.8467
2006-10-27,1.912,4.3462,,30.5319,99.2071,39.7577
2006-10-30,1.908,4.283,,30.6352,99.1352,39.4127
2006-10-31,1.905,4.2973,,30.6288,99.1208,39.7354
2006-11-01,1.878,4.2157,,30.2995,98.4518,39.5351
2006-11-02,1.873,4.2334,,30.2801,98.3942,39.6075
2006-11-03,1.873,4.5044,,30.2737,98.2216,40.1416
2006-11-06,1.911,4.4825,,30.7644,99.3294,40.5644
2006-11-07,1.939,4.464,,30.6611,99.7106,40.353
2006-11-08,1.974,4.4833,,30.7579,99.9265,41.2432
2006-11-09,1.942,4.3756,,30.4996,99.4013,41.6902
2006-11-10,1.963,4.4009,,30.7385,99.4445,41.584
2006-11-13,2.0,4.4009,,30.7708,99.6891,41.5896
2006-11-14,2.076,4.469,,30.8289,100.4372,41.6008
2006-11-15,2.13,4.4379,,30.6352,100.7249,41.7964
2006-11-16,2.142,4.3992,,30.8935,100.9839,40.6062
2006-11-17,2.128,4.3546,,30.7708,101.0127,40.8353
2006-11-20,2.122,4.3058,,30.9258,101.0702,40.4721
2006-11-21,2.127,4.4606,,30.8289,101.171,41.0085
2006-11-22,2.148,4.6576,,30.7256,101.3724,40.7403
2006-11-24,2.121,4.7678,,30.519,100.9623,40.4441
2006-11-27,2.043,4.6298,,30.1058,99.574,40.4944
2006-11-28,2.046,4.5785,,29.8282,100.0056,41.4387
2006-11-29,2.032,4.6458,,30.1316,101.0487,42.4836
2006-11-30,2.017,4.7173,,29.8798,101.0918,42.9195
2006-12-01,1.971,4.6778,,29.7055,100.8688,43.1374
2006-12-04,1.955,4.7358,,30.2414,101.6385,43.4559
2006-12-05,1.949,4.7762,,30.4738,102.0773,43.618
2006-12-06,1.945,4.8368,,30.2349,101.991,42.6401
2006-12-07,1.906,4.8141,,30.1058,101.545,42.3048
2006-12-08,1.923,4.8638,,30.1897,101.7321,42.1875
2006-12-11,1.935,4.8166,,30.6998,102.027,42.1093
2006-12-12,1.923,4.7468,,30.7514,101.9479,42.6066
2006-12-13,1.925,4.7367,,30.7321,102.0558,43.2268
2006-12-14,1.951,4.7964,,30.958,102.955,43.9923
2006-12-15,2.0,4.7636,,31.184,102.9641,43.1933
2006-12-18,1.963,4.6677,,31.1388,102.682,42.1931
2006-12-19,1.971,4.6332,,31.1646,102.8773,43.0201
2006-12-20,2.0,4.6424,,31.1324,102.8194,42.5116
2006-12-21,1.995,4.6702,,31.41,102.4433,42.3942
2006-12-22,2.012,4.65,,30.9193,101.8139,42.1372
2006-12-26,1.99,4.6306,,31.1905,102.4143,42.4948
2006-12-27,2.015,4.6887,,31.6037,103.0871,43.0033
2006-12-28,2.011,4.6954,,31.5843,102.87,43.2101
2006-12-29,1.973,4.6382,,31.184,102.4433,42.8189
2007-01-03,1.935,4.6205,,31.2555,102.2624,41.4108
2007-01-04,1.945,4.6635,,31.3335,102.4794,40.6341
2007-01-05,1.918,4.6702,,31.0735,101.662,40.9247
2007-01-08,1.875,4.5869,,31.1775,102.1322,40.595
2007-01-09,1.889,4.7426,,31.0475,102.0454,40.2821
2007-01-10,1.858,4.767,,31.275,102.3854,39.6674
2007-01-11,1.87,4.8831,,31.4116,102.8339,39.6618
2007-01-12,1.91,4.8511,,31.2035,103.6151,40.6006
2007-01-16,1.933,4.8553,,31.4636,103.4126,40.025
2007-01-17,1.894,4.8444,,31.4896,103.456,40.4888
2007-01-18,1.849,4.7846,,31.3075,103.1088,40.2094
2007-01-19,1.851,4.7156,,31.7042,103.3113,41.0867
2007-01-22,1.848,4.6332,,32.2894,102.993,40.7347
2007-01-23,1.822,4.6222,,32.3999,103.2968,41.6231
2007-01-24,1.863,4.6929,,32.7445,104.1287,41.8522
2007-01-25,1.854,4.5162,,32.647,102.9062,41.0811
2007-01-26,1.843,4.3975,,32.3154,102.8339,41.1314
2007-01-29,1.872,4.4674,,32.1658,102.7543,40.9023
2007-01-30,1.852,4.4387,,32.6275,103.2896,41.5673
2007-01-31,1.884,4.4968,,33.1151,103.984,41.4052
2007-02-01,1.935,4.5313,,33.2972,104.6061,41.9528
2007-02-02,1.87,4.5364,,33.1151,104.7508,42.2098
2007-02-05,1.858,4.4606,,33.1346,104.7797,42.2825
2007-02-06,1.914,4.4387,,33.1606,104.8087,42.1651
2007-02-07,1.949,4.5204,,33.2972,105.0401,41.9688
2007-02-08,1.955,4.4817,,33.1151,104.9027,42.3447
2007-02-09,1.936,4.5052,,32.7835,104.1215,42.2101
2007-02-12,1.943,4.464,,32.7965,103.767,41.8621
2007-02-13,1.966,4.5128,,33.1281,104.6423,42.3391
2007-02-14,2.007,4.5381,,33.4337,105.3295,42.4233
2007-02-15,2.003,4.5221,,33.2972,105.4669,42.2774
2007-02-16,2.016,4.5229,,33.3232,105.4163,42.2493
2007-02-20,2.076,4.5372,,33.5703,105.6405,42.0136
2007-02-21,2.063,4.6559,,33.5833,105.5971,41.9631
2007-02-22,2.05,4.5709,,33.5768,105.5176,42.1315
2007-02-23,2.039,4.5305,,33.1801,105.1052,42.2101
2007-02-26,2.044,4.4926,,33.0371,105.0112,42.3111
2007-02-27,1.942,4.3882,,32.0033,100.9097,40.3077
2007-02-28,1.957,4.4084,,32.1138,101.9441,40.2236
2007-03-01,1.943,4.3908,,31.9903,101.6403,39.8364
2007-03-02,1.884,4.3167,,31.3335,100.3093,39.2864
2007-03-05,1.852,4.3032,,30.9109,99.3545,39.2696
2007-03-06,1.929,4.3588,,31.5481,101.0544,39.842
2007-03-07,1.918,4.3596,,31.4441,100.9531,40.2011
2007-03-08,1.905,4.5246,,31.6912,101.8067,40.319
2007-03-09,1.942,4.5616,,31.7432,101.8356,39.9093
2007-03-12,1.941,4.6146,,31.7562,101.9875,39.769
2007-03-13,1.891,4.5381,,30.3647,100.0055,39.2303
2007-03-14,1.904,4.4833,,30.7549,100.7506,39.8532
2007-03-15,1.889,4.5583,,31.0149,100.888,39.668
2007-03-16,1.893,4.4985,,30.5793,100.6057,39.2023
2007-03-19,1.923,4.5801,,30.9369,101.8186,39.8981
2007-03-20,1.929,4.6542,,31.0475,102.3778,40.4031
2007-03-21,1.99,4.6508,,31.8927,104.0626,41.0934
2007-03-22,1.975,4.5986,,31.5156,103.9828,41.7275
2007-03-23,1.949,4.6003,,31.5481,104.1353,42.1002
2007-03-26,1.951,4.7081,,31.6652,103.9973,42.3503
2007-03-27,1.969,5.245,,31.5806,103.7504,42.485
2007-03-28,1.967,5.4874,,31.2035,102.9951,42.4008
2007-03-29,1.991,5.4571,,31.5351,103.104,42.7824
2007-03-30,1.99,5.4824,,31.4571,103.1258,42.3391
2007-04-02,2.021,5.543,,31.3661,103.242,42.7375
2007-04-03,2.06,5.5867,,31.7982,104.3531,43.0967
2007-04-04,2.077,5.5514,,31.7982,104.4693,43.2706
2007-04-05,2.084,5.6086,,31.9358,104.7526,43.3324
2007-04-09,2.083,5.5716,,32.0864,104.8978,43.0967
2007-04-10,2.093,5.7332,,32.2435,105.0213,43.5288
2007-04-11,2.084,5.7803,,32.1846,104.5928,43.0798
2007-04-12,2.114,5.7079,,32.2173,105.0576,43.4278
2007-04-13,2.121,5.6877,,32.1453,105.5369,43.439
2007-04-16,2.26,5.6944,,32.7215,106.5391,43.8655
2007-04-17,2.254,5.7146,,32.8591,106.8223,43.9945
2007-04-18,2.25,5.6423,,34.0967,106.9531,43.8823
2007-04-19,2.232,5.5598,,34.1098,106.924,43.467
2007-04-20,2.248,5.7315,,34.4044,107.9335,44.7577
2007-04-23,2.239,5.883,,34.2342,107.5268,44.4434
2007-04-24,2.238,5.7483,,34.1556,107.5704,44.1068
2007-04-25,2.841,5.6928,,34.5878,108.5581,44.8475
2007-04-26,3.139,5.7281,,34.6664,108.6815,45.201
2007-04-27,3.13,5.6574,,34.411,108.5944,45.0944
2007-04-30,3.067,5.5834,,34.1163,107.6938,44.5445
2007-05-01,3.059,5.6389,,34.2211,107.9698,44.7016
2007-05-02,3.059,5.6894,,34.411,108.6016,44.7914
2007-05-03,3.109,5.654,,34.5092,109.1899,45.274
2007-05-04,3.161,5.5968,,34.4634,109.6038,45.201
2007-05-07,3.041,5.6069,,34.5289,109.6256,45.3581
2007-05-08,3.092,5.6322,,34.3455,109.4804,45.6668
2007-05-09,3.143,5.6389,,34.8366,109.7781,45.6892
2007-05-10,3.046,5.5413,,34.0508,108.6307,44.7424
2007-05-11,3.078,5.4941,,34.1491,109.5603,45.7794
2007-05-14,3.085,5.5514,,33.9395,109.3206,45.7907
2007-05-15,3.029,5.7685,,34.0705,109.3497,45.723
2007-05-16,3.161,5.9335,,34.6926,110.0977,45.9034
2007-05-17,3.109,5.9924,,34.4175,109.8798,46.1006
2007-05-18,3.165,5.9907,,34.4044,110.8384,46.9235
2007-05-21,3.415,6.2449,,34.4175,110.7803,47.1094
2007-05-22,3.444,6.3425,,34.2407,110.6932,46.6473
2007-05-23,3.45,6.0345,,34.0443,110.7077,46.7713
2007-05-24,3.468,5.9267,,33.7824,109.7055,46.3712
2007-05-25,3.427,6.0244,,33.8151,110.163,47.0644
2007-05-29,3.481,6.0631,,33.933,110.5625,46.5628
2007-05-30,3.493,6.1304,,34.0901,111.463,47.3405
2007-05-31,3.457,6.2247,,33.9395,111.3468,46.8727
2007-06-01,3.429,6.3425,,33.9854,111.8987,47.4645
2007-06-04,3.521,6.4401,,33.7693,111.9133,47.4645
2007-06-05,3.683,6.4199,,33.5401,111.4703,47.487
2007-06-06,3.615,6.2954,,33.1079,110.272,47.1263
2007-06-07,3.602,6.1304,,32.6233,108.2821,46.1908
2007-06-08,3.662,6.2735,,33.0097,109.691,46.5966
2007-06-11,3.559,6.2129,,33.0228,109.8798,46.8107
2007-06-12,3.504,6.1203,,32.3156,108.6815,46.2134
2007-06-13,3.544,6.2314,,32.9311,110.3083,46.9742
2007-06-14,3.597,6.2718,,32.9507,111.0127,47.7745
2007-06-15,3.62,6.6,,33.1079,111.6441,48.4338
2007-06-18,3.592,6.7633,,33.0228,111.5128,48.6706
2007-06-19,3.491,6.7414,,33.2978,111.79,48.3775
2007-06-20,3.455,6.6674,,32.3876,110.2364,46.6755
2007-06-21,3.484,6.7414,,32.6364,110.8491,47.5096
2007-06-22,3.443,6.7431,,31.903,109.8061,46.5064
2007-06-25,3.433,6.7296,,31.6673,109.2809,46.4219
2007-06-26,3.374,6.6505,,31.8244,108.1577,46.1119
2007-06-27,3.407,6.797,,32.2435,109.6967,47.0474
2007-06-28,3.445,6.7195,,32.0602,109.6821,47.1151
2007-06-29,3.42,6.5815,,31.7262,109.7186,47.2729
2007-07-02,3.481,6.7667,,32.1846,110.7105,47.8026
2007-07-03,3.473,6.8088,,32.5607,111.1116,48.107
2007-07-05,3.437,6.9872,,32.1978,110.995,47.9943
2007-07-06,3.449,6.9939,,32.3166,111.5784,48.7269
2007-07-09,3.603,7.2801,,32.1978,111.593,49.2792
2007-07-10,3.514,7.0915,,31.3531,110.0759,48.7495
2007-07-11,3.537,7.0276,,31.7622,110.8564,49.1947
2007-07-12,3.64,7.1404,,32.6861,112.6069,50.5078
2007-07-13,3.755,7.0697,,33.0293,112.9424,50.908
2007-07-16,3.685,7.0814,,32.8841,112.9278,50.5529
2007-07-17,3.69,7.004,,32.9435,112.8694,50.2091
2007-07-18,3.666,7.0865,,32.2572,112.6652,51.3701
2007-07-19,3.667,7.0141,,32.0856,113.1028,52.0126
2007-07-20,3.581,7.0579,,31.3861,111.9577,51.8153
2007-07-23,3.587,6.9165,,31.1155,112.3005,52.6607
2007-07-24,3.463,7.004,,29.921,110.3531,51.1954
2007-07-25,4.309,7.0713,,29.8748,110.5792,52.2944
2007-07-26,4.201,6.9114,,29.0895,107.9608,49.7244
2007-07-27,4.202,6.8003,,29.1885,105.8383,48.2366
2007-07-30,4.135,6.8542,,29.5317,107.494,48.4733
2007-07-31,3.927,6.7919,,29.0433,106.2832,47.9774
2007-08-01,3.866,6.7498,,29.2875,106.8011,48.3775
2007-08-02,3.985,6.9872,,29.4261,107.6545,48.0055
2007-08-03,3.84,6.6573,,28.8058,104.8829,46.2584
2007-08-06,3.95,6.834,,29.7692,106.6406,47.0813
2007-08-07,3.957,7.1976,,29.921,107.7784,48.2986
2007-08-08,3.889,7.4131,,30.6931,109.2809,49.5385
2007-08-09,3.706,6.8929,,29.1489,106.0426,47.3034
2007-08-10,3.739,6.7128,,29.2017,105.5466,47.8183
2007-08-13,3.744,6.8492,,28.9245,105.9259,46.9187
2007-08-14,3.673,6.7448,,28.5748,104.3067,47.0375
2007-08-15,3.619,6.6556,,28.3768,102.8698,46.2227
2007-08-16,3.64,6.5613,,30.0068,103.6429,45.6456
2007-08-17,3.751,6.7162,,31.0231,105.5466,47.609
2007-08-20,3.735,7.0158,,30.6799,105.4955,47.8297
2007-08-21,3.875,7.2313,,30.4886,105.707,47.0488
2007-08-22,3.925,7.3087,,30.3566,106.9616,47.2921
2007-08-23,3.865,7.987,,30.1388,106.8667,47.3883
2007-08-24,3.963,8.3203,,30.3236,108.1869,48.486
2007-08-27,3.933,8.1991,,29.6373,107.1804,48.1635
2007-08-28,3.811,7.8137,,28.7728,104.8245,46.9639
2007-08-29,3.952,8.3557,,29.1225,106.8813,48.2257
2007-08-30,3.934,8.2193,,29.0169,106.5969,48.3219
2007-08-31,3.996,8.4398,,29.3799,107.6472,48.5087
2007-09-04,4.135,8.6065,,29.8946,108.7339,49.3574
2007-09-05,4.188,8.3607,,29.1489,107.793,49.3517
2007-09-06,4.31,8.4247,,29.1753,108.041,49.5045
2007-09-07,4.226,8.115,,28.72,106.5385,48.52
2007-09-10,4.167,8.216,,28.9905,106.3343,48.0164
2007-09-11,4.314,8.4466,,29.3931,107.5742,49.1933
2007-09-12,4.365,8.4752,,29.3469,107.8514,49.5951
2007-09-13,4.363,8.3843,,30.0926,108.6099,50.1439
2007-09-14,4.389,8.7294,,30.053,108.6026,50.1722
2007-09-17,4.345,8.6519,,29.888,108.0191,50.506
2007-09-18,4.438,8.7883,,31.5576,111.1992,51.9206
2007-09-19,4.45,8.9903,,31.3927,111.8556,52.1243
2007-09-20,4.483,9.1721,,30.9901,111.0679,52.1073
2007-09-21,4.565,9.305,,31.1023,111.3674,52.2318
2007-09-24,4.63,9.4548,,30.581,111.1622,51.9036
2007-09-25,4.674,9.5996,,30.4226,110.9424,52.0338
2007-09-26,4.672,9.8942,,30.4424,111.5287,52.2658
2007-09-27,4.669,9.5592,,30.4952,112.1882,52.6053
2007-09-28,4.658,9.4851,,30.2378,111.8145,52.3733
2007-10-01,4.671,9.4515,,30.8911,113.0749,53.1598
2007-10-02,4.618,9.6955,,31.1221,112.921,52.1922
2007-10-03,4.623,9.5289,,31.2685,112.6939,51.6773
2007-10-04,4.613,9.1956,,31.4348,112.8697,51.4453
2007-10-05,4.672,9.5474,,31.6543,114.2108,51.6943
2007-10-08,4.792,9.5356,,31.5612,113.6026,51.3095
2007-10-09,4.766,9.8824,,31.6477,114.6725,52.4355
2007-10-10,4.733,9.9261,,31.2086,114.4819,52.6958
2007-10-11,4.467,9.603,,31.0423,113.9323,52.4299
2007-10-12,4.619,9.6619,,31.1487,114.5626,52.8938
2007-10-15,4.527,9.7662,,30.7828,113.5952,53.6521
2007-10-16,4.477,9.7831,,30.0111,112.6939,53.6068
2007-10-17,4.528,9.8487,,30.8493,113.0383,53.6407
2007-10-18,4.493,9.8285,,30.5367,112.6279,53.7822
2007-10-19,4.488,9.5508,,29.9512,109.6819,52.1356
2007-10-22,4.565,9.5541,,30.184,110.3195,51.4397
2007-10-23,5.041,10.1079,,30.5633,111.2135,51.6886
2007-10-24,4.437,9.7848,,30.7828,111.0084,52.13
2007-10-25,4.411,9.5289,,30.6364,111.2722,51.8131
2007-10-26,4.5,9.6686,,31.4814,112.5766,52.1752
2007-10-29,4.505,9.8083,,31.0489,112.9503,52.9674
2007-10-30,4.412,9.6787,,30.9757,112.1662,51.5698
2007-10-31,4.458,9.9682,,31.2685,113.3314,52.0508
2007-11-01,4.383,9.7376,,29.4855,110.6786,50.076
2007-11-02,4.299,9.5154,,28.7071,110.8032,49.7535
2007-11-05,4.219,9.5912,,28.4543,109.9604,49.6007
2007-11-06,4.364,9.879,,29.3458,111.4407,51.1398
2007-11-07,4.352,9.4969,,28.1017,108.3922,49.5323
2007-11-08,4.179,9.3926,,28.3479,107.8425,50.7933
2007-11-09,3.945,8.8842,,28.1483,106.3622,49.3335
2007-11-12,3.85,8.7529,,28.2015,105.307,48.0213
2007-11-13,3.993,9.162,,29.9712,108.5167,49.3505
2007-11-14,3.926,9.0677,,30.0377,108.2163,49.0267
2007-11-15,3.892,9.4144,,28.9599,106.6554,47.9929
2007-11-16,3.93,9.2579,,28.6672,106.8386,48.3394
2007-11-19,3.959,8.9196,,27.5229,105.3509,47.7771
2007-11-20,4.02,8.5863,,27.6959,105.9958,49.8844
2007-11-21,3.988,8.3018,,27.0639,103.8267,49.4414
2007-11-23,4.072,8.4415,,27.9088,105.6221,50.1514
2007-11-26,4.065,8.6654,,26.9175,103.2917,48.6689
2007-11-27,4.28,8.9448,,28.1749,104.4789,49.0665
2007-11-28,4.515,9.3875,,29.246,107.8206,49.9412
2007-11-29,4.458,9.4027,,29.0398,107.8572,50.3218
2007-11-30,4.528,9.6703,,30.3504,108.9418,50.6456
2007-12-03,4.546,9.6955,,30.0776,108.2236,50.4695
2007-12-04,4.72,9.6299,,29.3724,107.2563,50.0549
2007-12-05,4.659,9.746,,29.8714,109.0517,51.0773
2007-12-06,4.711,10.0406,,30.7429,110.6126,51.9407
2007-12-07,4.716,10.2308,,30.6564,110.5906,51.9748
2007-12-10,4.651,10.0995,,31.5479,111.448,52.2759
2007-12-11,4.538,9.7831,,30.5633,108.3922,51.2818
2007-12-12,4.564,9.8672,,30.703,109.4621,52.2134
2007-12-13,4.62,9.6871,,30.4435,109.2349,52.6678
2007-12-14,4.454,9.7982,,30.071,107.8499,51.793
2007-12-17,4.255,9.7881,,29.6252,106.3109,51.0603
2007-12-18,4.345,10.2611,,29.2061,106.9045,51.9294
2007-12-19,4.469,10.2628,,29.2593,106.9045,51.935
2007-12-20,4.529,10.453,,28.8269,107.5787,52.3327
2007-12-21,4.563,10.3436,,29.3458,109.1298,53.0711
2007-12-24,4.551,10.655,,29.8248,109.9402,53.2017
2007-12-26,4.643,10.5843,,29.898,110.176,53.855
2007-12-27,4.713,10.4698,,29.0331,108.7909,53.2074
2007-12-28,4.723,10.4867,,28.7803,108.5183,53.9629
2007-12-31,4.632,10.4547,,29.0398,107.7153,53.2188
2008-01-02,4.813,10.15,,28.3015,106.7723,53.1165
2008-01-03,4.76,10.118,,28.1069,106.7208,53.2983
2008-01-04,4.44,9.6013,,27.4693,104.1054,52.3043
2008-01-07,4.441,9.5138,,27.7445,104.017,51.8158
2008-01-08,4.394,9.4431,,26.6438,102.3373,51.1512
2008-01-09,4.261,9.2764,,27.0197,103.4129,52.0089
2008-01-10,4.213,8.7984,,27.7378,104.0907,52.0657
2008-01-11,4.054,8.7731,,27.4223,103.2508,51.2932
2008-01-14,4.144,9.0408,,27.7579,104.0833,51.5942
2008-01-15,4.012,8.5526,,26.2881,101.7921,50.5661
2008-01-16,4.018,8.6368,,27.8049,100.9154,49.1517
2008-01-17,4.006,8.3691,,26.872,98.3001,47.6634
2008-01-18,3.988,8.3018,,26.57,97.2908,48.328
2008-01-22,3.924,8.4954,,27.4223,96.3036,46.8341
2008-01-23,3.699,8.7613,,30.684,98.6169,47.4022
2008-01-24,3.884,8.8236,,30.174,99.4494,48.8506
2008-01-25,3.88,8.3489,,29.2881,98.0128,47.6805
2008-01-28,3.791,8.5088,,30.5834,99.6335,48.3564
2008-01-29,3.698,8.3607,,31.8451,100.1271,48.328
2008-01-30,3.71,8.2614,,31.778,99.3904,48.4416
2008-01-31,3.885,8.6789,,31.8115,101.2027,49.0778
2008-02-01,3.731,8.8404,,32.382,102.8309,48.8222
2008-02-04,3.698,8.7529,,31.0196,101.5343,48.5325
2008-02-05,3.605,8.3085,,29.4559,98.8158,46.641
2008-02-06,3.424,8.2951,,29.3418,98.0201,46.2604
2008-02-07,3.545,8.2766,,30.2746,98.6684,46.7168
2008-02-08,3.675,8.4567,,29.4089,98.0349,46.6141
2008-02-11,3.76,8.4567,,29.0935,98.5358,47.4756
2008-02-12,3.723,8.2648,,29.0666,99.4494,48.1373
2008-02-13,3.887,7.9652,,29.5968,100.466,48.7706
2008-02-14,3.79,7.7026,,28.5968,99.582,48.8048
2008-02-15,3.648,8.0173,,29.0263,99.5599,48.7021
2008-02-19,3.604,7.8877,,28.7445,99.8398,49.6377
2008-02-20,3.682,7.6992,,28.9592,100.1345,50.2595
2008-02-21,3.495,7.7413,,28.9055,99.302,49.5863
2008-02-22,3.604,7.7884,,29.4827,99.9135,49.729
2008-02-25,3.664,7.7531,,29.5498,101.1733,50.8471
2008-02-26,3.585,7.9298,,29.3418,101.9321,51.2807
2008-02-27,3.544,7.9803,,29.8049,101.829,50.9954
2008-02-28,3.392,7.5847,,28.4827,100.8344,50.9897
2008-02-29,3.224,7.1303,,27.2814,98.5874,49.6377
2008-03-03,3.122,7.1942,,26.7244,98.3517,50.0598
2008-03-04,3.267,7.339,,26.3016,97.9759,49.4551
2008-03-05,3.25,7.6134,,26.0005,98.5948,49.7404
2008-03-06,3.137,7.2986,,25.0801,96.5541,48.2115
2008-03-07,3.205,7.1841,,25.2076,95.5595,47.0591
2008-03-10,3.173,7.2935,,24.4828,94.2997,47.042
2008-03-11,3.358,7.8894,,26.0667,97.6886,49.4494
2008-03-12,3.326,7.785,,25.9123,96.7751,49.0444
2008-03-13,3.416,7.9399,,25.5767,96.9887,49.6605
2008-03-14,3.411,8.2564,,24.5231,95.4858,49.0102
2008-03-17,3.327,7.9113,,27.0532,94.5207,48.9417
2008-03-18,3.585,8.1722,,28.6639,98.4474,50.4706
2008-03-19,3.509,7.9079,,28.5029,96.0089,48.1658
2008-03-20,3.66,8.4466,,30.8518,97.7872,48.491
2008-03-24,3.798,9.0879,,31.2411,99.7418,49.033
2008-03-25,3.759,9.0643,,30.9122,99.838,48.6051
2008-03-26,3.69,8.9179,,29.6035,98.6164,49.2098
2008-03-27,3.54,9.0896,,28.7646,98.3055,49.1756
