,AMZN,GME,GOOG,JPM,SPY,XOM
2017-05-09,47.641,5.0559,46.609,72.5846,214.2051,60.0372
2017-05-10,47.448,5.1508,46.439,73.1535,214.5897,60.3097
2017-05-11,47.381,5.027,46.53,72.9276,214.1514,60.8251
2017-05-12,48.068,4.9609,46.611,72.7268,213.7935,60.7809
2017-05-15,47.899,5.029,46.854,73.0782,214.9744,60.965
2017-05-16,48.304,5.0517,47.15,73.3042,214.7776,60.7809
2017-05-17,47.238,4.9217,45.981,70.5095,210.9666,60.3686
2017-05-18,47.925,4.9093,46.512,70.2502,211.8165,60.1919
2017-05-19,47.992,5.0001,46.701,70.9363,213.1941,60.3244
2017-05-22,48.534,4.965,47.093,70.8693,214.2766,60.5895
2017-05-23,48.577,4.6781,47.441,71.7562,214.7508,60.803
2017-05-24,49.018,4.6884,47.748,71.7144,215.2517,60.5895
2017-05-25,49.669,4.8763,48.477,71.4132,216.2805,60.1919
2017-05-26,49.789,4.5872,48.574,71.4216,216.2358,60.0446
2017-05-30,49.835,4.6595,48.794,70.2,216.048,59.7133
2017-05-31,49.731,4.5707,48.243,68.7357,215.9943,59.2715
2017-06-01,49.798,4.7029,48.348,69.4971,217.7119,59.4187
2017-06-02,50.337,4.6801,48.78,69.1457,218.4366,58.5352
2017-06-05,50.567,4.72,49.184,69.2712,218.2755,58.9917
2017-06-06,50.15,4.5983,48.829,69.4135,217.5777,59.7943
2017-06-07,50.504,4.6277,49.054,70.2083,217.9803,59.5734
2017-06-08,50.514,4.487,49.171,71.0785,218.0877,59.3598
2017-06-09,48.915,4.6214,47.492,72.7603,217.7567,60.4716
2017-06-12,48.246,4.5584,47.145,72.777,217.7119,61.0607
2017-06-13,49.04,4.6151,47.67,73.0197,218.7765,61.0828
2017-06-14,48.824,4.5416,47.538,72.8691,218.4992,60.4275
2017-06-15,48.209,4.4555,47.116,72.434,218.0787,60.5674
2017-06-16,49.386,4.3232,46.989,72.1077,218.1264,61.473
2017-06-19,49.759,4.3673,47.869,73.689,219.9423,60.9355
2017-06-20,49.63,4.3337,47.532,73.2288,218.459,60.6042
2017-06-21,50.112,4.2959,47.973,72.8942,218.4051,59.9636
2017-06-22,50.065,4.3127,47.855,72.8105,218.3062,59.6985
2017-06-23,50.187,4.3358,48.28,72.6766,218.5669,60.0888
2017-06-26,49.699,4.4366,47.614,72.9946,218.7107,59.8163
2017-06-27,48.839,4.4891,46.367,73.6723,216.9487,59.7206
2017-06-28,49.517,4.5164,47.025,75.1533,218.8905,60.0299
2017-06-29,48.796,4.5374,45.89,76.2661,216.9667,59.4187
2017-06-30,48.4,4.5374,45.437,76.4753,217.3712,59.4408
2017-07-03,47.683,4.5353,44.935,78.0317,217.7398,60.4496
2017-07-05,48.57,4.5164,45.586,78.8141,218.2432,59.5292
2017-07-06,48.257,4.4345,45.335,78.5617,216.2475,58.9917
2017-07-07,48.938,4.3904,45.93,78.9571,217.6499,59.0653
2017-07-10,49.824,4.3862,46.44,78.4019,217.8836,59.0212
2017-07-11,49.707,4.4009,46.505,78.099,217.7218,59.3451
2017-07-12,50.326,4.4072,47.192,77.8298,219.358,59.6102
2017-07-13,50.032,4.4429,47.358,78.3261,219.7265,59.6175
2017-07-14,50.091,4.4135,47.8,77.611,220.7514,59.8458
2017-07-17,50.502,4.4681,47.671,76.8875,220.7244,59.5366
2017-07-18,51.223,4.4282,48.27,76.6183,220.8413,59.3451
2017-07-19,51.343,4.4828,48.545,76.7276,222.0369,59.5292
2017-07-20,51.435,4.4303,48.408,76.7276,222.1358,59.5366
2017-07-21,51.284,4.3631,48.646,76.4668,221.938,58.9917
2017-07-24,51.948,4.3673,49.017,76.7949,221.8841,58.8076
2017-07-25,51.994,4.4639,47.535,78.0737,222.4235,59.1021
2017-07-26,52.64,4.4177,47.39,77.3418,222.4324,59.1758
2017-07-27,52.3,4.5563,46.705,77.0221,222.2257,59.5145
2017-07-28,51.002,4.5143,47.076,76.7949,221.965,58.6088
2017-07-31,49.389,4.5542,46.525,77.2324,221.8391,58.9328
2017-08-01,49.81,4.4849,46.542,78.2672,222.3336,59.0285
2017-08-02,49.795,4.4891,46.52,78.3345,222.4414,59.3451
2017-08-03,49.346,4.5479,46.183,77.8213,222.0099,59.2641
2017-08-04,49.379,4.6046,46.398,78.7973,222.4145,59.058
2017-08-07,49.614,4.6549,46.468,79.1001,222.828,59.0212
2017-08-08,49.492,4.6067,46.34,78.8141,222.2796,58.8739
2017-08-09,49.101,4.6361,46.145,78.6879,222.2706,59.058
2017-08-10,47.846,4.508,45.362,77.5605,219.1332,58.7086
2017-08-11,48.4,4.5689,45.72,76.9127,219.4568,58.1436
2017-08-14,49.165,4.5878,46.134,77.8129,221.6324,58.1584
2017-08-15,49.137,4.3946,46.111,78.0148,221.6054,58.0172
2017-08-16,48.909,4.4912,46.348,77.4764,221.9919,57.5934
2017-08-17,48.029,4.4303,45.549,76.2649,218.5309,56.6939
2017-08-18,47.924,4.4555,45.534,76.3406,218.1893,56.9764
2017-08-21,47.665,4.4051,45.333,76.2481,218.3601,56.7831
2017-08-22,48.345,4.5437,46.235,77.0305,220.6435,57.0507
2017-08-23,47.9,4.5101,46.35,77.1231,219.8524,56.9541
2017-08-24,47.623,4.5731,46.064,76.9969,219.34,56.7459
2017-08-25,47.263,4.0733,45.795,77.3081,219.8524,57.0359
2017-08-28,47.301,4.0209,45.691,77.0642,219.8614,56.85
2017-08-29,47.703,3.9369,46.064,76.6435,220.1131,56.8351
2017-08-30,48.38,3.9453,46.479,76.8202,221.1559,56.5749
2017-08-31,49.03,3.8844,46.967,76.4668,222.4864,56.7459
2017-09-01,48.913,3.9201,46.867,77.1483,222.801,56.9243
2017-09-05,48.264,3.9768,46.423,75.3058,221.2009,57.3778
2017-09-06,48.39,4.0607,46.39,75.8106,221.956,58.5673
2017-09-07,48.974,4.0372,46.798,74.4813,221.929,58.7532
2017-09-08,48.295,4.1014,46.325,74.3888,221.6683,58.5971
2017-09-11,48.898,4.1121,46.454,75.5414,224.0326,58.9167
2017-09-12,49.129,4.1828,46.604,76.4668,224.7877,59.1026
2017-09-13,49.98,4.2878,46.755,76.6856,224.8956,59.3033
2017-09-14,49.611,4.3006,46.256,76.5341,224.8237,59.5412
2017-09-15,49.34,4.3456,46.015,77.081,225.1259,59.5263
2017-09-18,48.71,4.3199,45.75,78.1747,225.6047,59.5412
2017-09-19,48.493,4.3242,46.091,79.0328,225.8305,59.6379
2017-09-20,48.661,4.3049,46.579,79.5881,225.9118,59.8832
2017-09-21,48.233,4.2599,46.623,79.9499,225.3065,59.3925
2017-09-22,47.755,4.2856,46.427,79.7816,225.3517,59.4148
2017-09-25,46.99,4.3777,46.049,79.1843,224.891,60.2029
2017-09-26,46.93,4.4227,46.243,78.8309,225.0265,60.1359
2017-09-27,47.544,4.4655,47.225,80.0761,225.9028,60.5374
2017-09-28,47.82,4.4527,47.475,80.2443,226.1738,61.1024
2017-09-29,48.068,4.4248,47.956,80.3537,226.9689,60.9463
2017-10-02,47.96,4.3841,47.664,81.4726,227.9536,60.6861
2017-10-03,47.855,4.3285,47.89,81.9017,228.4414,60.7827
2017-10-04,48.273,4.337,47.584,81.0688,228.7125,60.805
2017-10-05,49.043,4.3949,48.498,82.1604,230.0676,60.976
2017-10-06,49.479,4.2878,48.945,82.0165,229.8056,60.7456
2017-10-09,49.55,4.3156,48.85,81.585,229.4262,60.9835
2017-10-10,49.36,4.3327,48.63,82.1943,230.0315,61.1544
2017-10-11,49.75,4.1957,49.463,81.9488,230.3929,61.4072
2017-10-12,50.046,4.1764,49.392,81.2295,230.0496,61.2808
2017-10-13,50.147,4.2214,49.484,81.1195,230.3296,61.266
2017-10-16,50.317,4.1571,49.6,82.7951,230.6368,61.5633
2017-10-17,50.457,4.2107,49.609,82.6089,230.7994,61.6748
2017-10-18,49.85,4.2942,49.64,82.922,231.0253,61.5262
2017-10-19,49.331,4.2942,49.223,83.0236,231.0885,61.5113
2017-10-20,49.146,4.3113,49.41,84.2083,232.281,61.7864
2017-10-23,48.315,4.3435,48.423,84.0644,231.3776,61.883
2017-10-24,48.795,4.2749,48.527,85.4015,231.7841,62.054
2017-10-25,48.646,4.2,48.667,85.4861,230.6368,61.831
2017-10-26,48.622,4.1785,48.628,86.0954,230.9349,62.054
2017-10-27,55.048,4.1421,50.963,86.1208,232.8231,62.2324
2017-10-30,55.543,4.02,50.856,85.8161,231.9558,62.106
2017-10-31,55.264,4.0029,50.832,85.1391,232.3172,61.9648
2017-11-01,55.184,3.9836,51.275,85.4015,232.6243,62.3514
2017-11-02,54.711,3.9644,51.279,85.9684,232.7147,62.0986
2017-11-03,55.58,3.8766,51.624,85.8161,233.4916,61.8384
2017-11-06,56.033,3.8187,51.295,85.283,233.853,62.2622
2017-11-07,56.159,3.6645,51.667,83.5651,233.6904,62.1358
2017-11-08,56.644,3.6838,51.992,82.6258,234.0879,62.054
2017-11-09,56.457,3.7609,51.563,82.6174,233.2387,62.4257
2017-11-10,56.268,3.5189,51.403,82.5158,233.1664,62.2306
2017-11-13,56.459,3.4696,51.288,82.812,233.3832,62.1931
2017-11-14,56.842,3.4675,51.3,82.3127,232.8412,61.7054
2017-11-15,56.335,3.4268,51.046,83.0913,231.6757,60.9326
2017-11-16,56.865,3.4653,51.625,83.3282,233.6452,60.4449
2017-11-17,56.494,3.4932,50.955,83.0489,232.9586,60.2048
2017-11-20,56.316,3.521,50.919,83.7852,233.3561,60.4374
2017-11-21,56.975,3.5831,51.725,83.7175,234.8829,60.6775
2017-11-22,57.808,3.7202,51.798,83.4721,234.6751,60.8501
2017-11-24,59.3,3.7309,52.031,83.2013,235.2172,61.0902
2017-11-27,59.792,3.8915,52.711,82.8712,235.0997,60.8576
2017-11-28,59.68,4.0736,52.371,85.7738,237.4848,61.2777
2017-11-29,58.064,4.1807,51.083,87.7794,237.3402,61.7279
2017-11-30,58.838,4.0955,51.07,88.4479,239.4181,62.4932
2017-12-01,58.117,4.0999,50.509,88.6764,238.9212,62.6208
2017-12-04,56.698,4.2375,49.934,90.5042,238.6321,62.7033
2017-12-05,57.079,4.2091,50.258,89.4634,237.7739,62.1931
2017-12-06,57.617,4.1523,50.919,88.7948,237.8191,61.7354
2017-12-07,57.99,4.0693,51.547,88.5325,238.5689,61.938
2017-12-08,58.1,4.1938,51.853,89.6411,239.8698,62.0205
2017-12-11,58.446,4.1654,52.055,89.3787,240.5926,62.2982
2017-12-12,58.254,4.1741,52.024,90.4196,241.0172,62.0956
2017-12-13,58.207,4.078,52.031,89.2857,240.9901,62.3657
2017-12-14,58.713,4.0147,52.458,88.5664,240.0054,62.2006
2017-12-15,58.957,4.0059,53.21,89.8188,242.0043,62.2982
2017-12-18,59.529,4.0758,53.857,90.5127,243.539,62.2306
2017-12-19,59.369,4.0169,53.534,90.1319,242.6037,61.8555
2017-12-20,58.881,3.9863,53.248,89.8188,242.4765,62.1781
2017-12-21,58.738,4.03,53.182,91.2489,242.976,62.9134
2017-12-22,58.418,3.995,53.006,90.9273,242.9124,63.0035
2017-12-26,58.838,4.0431,52.837,90.5635,242.6218,63.011
2017-12-27,59.113,3.9863,52.468,90.7327,242.7399,62.9509
2017-12-28,59.305,3.9688,52.407,91.2151,243.2393,63.041
2017-12-29,58.474,3.9208,52.32,90.4958,242.3222,62.7558
2018-01-02,59.451,3.9885,53.25,91.3505,244.0565,63.7988
2018-01-03,60.21,3.9754,54.124,91.4435,245.6002,65.0518
2018-01-04,60.479,4.0016,54.32,92.7535,246.6354,65.1418
2018-01-05,61.457,4.0802,55.112,92.158,248.279,65.0893
2018-01-08,62.343,4.2003,55.347,92.2941,248.733,65.3819
2018-01-09,62.635,4.2702,55.313,92.762,249.296,65.1043
2018-01-10,62.717,4.2986,55.131,93.7828,248.9146,64.5866
2018-01-11,63.834,4.3598,55.276,94.2846,250.7307,65.2244
2018-01-12,65.26,3.8793,56.113,95.8413,252.3652,65.667
2018-01-16,65.243,3.7482,56.088,95.501,251.5025,65.2544
2018-01-17,64.75,3.8225,56.599,96.1135,253.8998,66.0272
2018-01-18,64.666,3.9011,56.49,96.3432,253.473,65.5995
2018-01-19,64.729,3.9601,56.876,96.1305,254.6262,65.3894
2018-01-22,66.366,3.8334,57.79,97.2534,256.6966,66.2148
2018-01-23,68.127,3.8006,58.499,97.1513,257.2414,66.2523
2018-01-24,67.876,3.7089,58.212,98.3932,257.1415,66.4249
2018-01-25,68.898,3.6783,58.518,98.4187,257.2505,66.3048
2018-01-26,70.102,3.7264,58.792,98.9461,260.2289,66.7775
2018-01-29,70.884,3.746,58.779,98.8441,258.5036,66.0347
2018-01-30,71.891,3.7285,58.185,97.9169,255.8521,65.1118
2018-01-31,72.545,3.6717,58.497,98.3932,255.9792,65.502
2018-02-01,69.5,3.639,58.385,99.414,255.6887,66.83
2018-02-02,71.498,3.5451,55.595,97.2108,250.1223,63.4236
2018-02-05,69.5,3.4184,52.79,92.5493,239.6616,59.8146
2018-02-06,72.142,3.5254,54.03,95.3649,244.3834,58.7867
2018-02-07,70.839,3.5975,52.429,96.0114,243.0577,57.7288
2018-02-08,67.525,3.4577,50.076,91.7668,233.9409,57.076
2018-02-09,66.98,3.532,51.889,93.6041,237.455,57.4398
2018-02-12,69.312,3.4511,52.597,95.0502,240.9419,57.9249
2018-02-13,70.726,3.4031,52.605,95.6372,241.5412,57.834
2018-02-14,72.553,3.5429,53.485,97.8488,244.8011,57.9553
2018-02-15,73.088,3.5844,54.476,98.2571,247.9248,57.7658
2018-02-16,72.435,3.5822,54.74,97.5511,247.9975,58.0159
2018-02-20,73.417,3.4642,55.123,97.5766,246.4447,57.4171
2018-02-21,74.146,3.4271,55.567,97.9849,245.2188,56.7652
2018-02-22,74.267,3.4118,55.332,97.8063,245.5367,57.5005
2018-02-23,75.0,3.4883,56.34,99.7883,249.4504,58.7663
2018-02-26,76.098,3.5123,57.188,101.0302,252.347,59.7592
2018-02-27,75.599,3.4009,55.915,99.8308,249.1961,58.7436
2018-02-28,75.623,3.4271,55.237,98.2486,246.6717,57.4095
2018-03-01,74.673,3.4883,53.476,96.4878,243.0849,57.0002
2018-03-02,75.013,3.5643,53.946,96.3942,244.338,57.2655
2018-03-05,76.181,3.5912,54.547,97.8743,247.1621,57.8112
2018-03-06,76.882,3.5934,54.753,97.9594,247.7886,57.743
2018-03-07,77.25,3.5666,55.482,97.5936,247.6978,56.2877
2018-03-08,77.593,3.4995,56.3,97.6021,248.8964,56.1816
2018-03-09,78.945,3.5464,58.002,100.4092,253.2278,56.5151
2018-03-12,79.92,3.4793,58.225,100.086,252.91,57.0305
2018-03-13,79.409,3.4927,56.909,98.8866,251.2755,56.4923
2018-03-14,79.55,3.4592,57.475,97.7808,249.9861,55.7874
2018-03-15,79.116,3.4256,57.479,98.0274,249.7137,56.409
2018-03-16,78.584,3.4502,56.787,98.1976,249.9842,56.9396
2018-03-19,77.247,3.3137,54.991,97.4235,246.6018,56.2043
2018-03-20,79.326,3.2377,54.886,97.5171,247.0212,56.083
2018-03-21,79.093,3.137,54.544,97.6021,246.5471,56.8789
2018-03-22,77.246,3.0945,52.454,93.5276,240.3841,55.7116
2018-03-23,74.778,3.0206,51.079,91.0267,235.2605,55.2493
2018-03-26,77.793,3.1415,52.661,93.8338,241.697,56.0906
2018-03-27,74.852,3.1057,50.255,92.0134,237.5853,55.8632
2018-03-28,71.571,3.1661,50.228,91.8688,236.8833,55.1886
2018-03-29,72.367,2.8237,51.59,93.5446,239.9101,56.553
2018-04-02,68.6,2.8685,50.324,91.7412,234.7317,55.4994
2018-04-03,69.602,2.911,50.671,93.0002,237.7402,56.8638
2018-04-04,70.529,2.9848,51.257,94.4122,240.2839,56.7501
2018-04-05,72.588,3.0341,51.39,95.6519,242.1802,57.6217
2018-04-06,70.262,3.005,50.352,93.2666,236.783,56.7501
2018-04-09,70.304,3.0162,50.773,94.3865,237.9499,56.7501
2018-04-10,71.811,3.0609,51.582,96.1905,241.7334,58.4176
2018-04-11,71.352,3.0967,50.999,94.5746,240.4662,58.6905
2018-04-12,72.425,3.0497,51.626,96.9257,242.4445,58.5313
2018-04-13,71.54,3.0452,51.463,94.301,241.7334,59.0013
2018-04-16,72.075,3.09,51.899,94.2241,243.7209,59.5319
2018-04-17,75.191,3.1191,53.708,94.2241,246.3283,59.3727
2018-04-18,76.392,3.0564,53.604,93.4632,246.5107,60.0473
2018-04-19,77.846,3.0251,54.385,95.5151,245.1431,60.1989
2018-04-20,76.375,2.8819,53.648,95.3013,243.0645,59.8805
2018-04-23,75.893,2.9535,53.373,94.8397,243.028,60.3126
2018-04-24,73.005,3.0005,50.999,94.3951,239.7551,59.3878
2018-04-25,73.009,3.0117,51.059,94.036,240.3477,60.2595
2018-04-26,75.898,3.0587,52.002,94.1301,242.791,61.2904
2018-04-27,78.631,3.1012,51.503,93.5316,243.0189,58.9634
2018-04-30,78.307,3.0542,50.867,93.0015,241.15,58.933
2018-05-01,79.113,3.0989,51.866,93.0015,241.5784,58.3267
2018-05-02,78.484,3.0094,51.219,92.2663,239.9556,58.213
2018-05-03,78.604,2.8707,51.186,91.6849,239.4269,58.0159
2018-05-04,79.048,2.9088,52.411,92.7023,242.5266,58.2888
2018-05-07,80.007,2.8841,52.74,93.5059,243.3471,58.9255
2018-05-08,79.62,2.8618,52.696,94.891,243.3471,59.1908
2018-05-09,80.4,2.8931,54.138,96.9599,245.6993,60.5854
2018-05-10,80.454,2.9155,54.878,97.7123,247.9967,61.9422
2018-05-11,80.146,2.8439,54.913,97.3447,248.7534,62.2332
2018-05-14,80.077,2.9669,55.01,97.3789,248.8719,62.6543
2018-05-15,78.806,3.0229,53.962,96.6351,247.158,62.6237
2018-05-16,79.364,3.0318,54.088,96.9001,248.1973,62.7998
2018-05-17,79.088,3.0475,53.93,96.5752,247.9876,62.6926
2018-05-18,78.718,2.7879,53.318,95.0107,247.3676,62.2485
2018-05-21,79.273,2.8595,53.979,95.8827,249.2275,62.9988
2018-05-22,79.07,2.8349,53.487,96.618,248.5346,62.5088
2018-05-23,80.093,2.8461,53.985,96.1734,249.2184,62.8993
2018-05-24,80.154,2.8506,53.962,95.0961,248.7078,61.4599
2018-05-25,80.508,2.8349,53.783,94.6088,248.1152,60.2654
2018-05-29,80.643,2.9199,53.016,90.5649,245.2617,60.0434
2018-05-30,81.245,3.0027,53.39,92.6339,248.5346,62.4016
2018-05-31,81.481,2.9535,54.25,91.4883,247.0121,62.2025
2018-06-01,82.077,3.0699,55.975,92.6766,249.4372,62.6543
2018-06-04,83.264,3.1862,56.965,92.7194,250.6224,61.9958
2018-06-05,84.818,3.2668,56.983,92.1979,250.8047,61.7738
